DEPT,TENS,BHVT,AHVT,BS,GR,CALI,RHOB,NPHI,LLD,LLS,MSFL,SP,DHTN
5941.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5942,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5942.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5942.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5942.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5943,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5943.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5943.5,-999.25,-999.25,-999.25,-999.25,33.6027,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5943.75,-999.25,-999.25,-999.25,-999.25,33.6027,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5944,-999.25,-999.25,-999.25,-999.25,35.4687,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5944.25,-999.25,-999.25,-999.25,-999.25,35.4687,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5944.5,-999.25,-999.25,-999.25,-999.25,36.0369,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5944.75,-999.25,-999.25,-999.25,-999.25,36.0369,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5945,-999.25,-999.25,-999.25,-999.25,36.2707,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5945.25,-999.25,-999.25,-999.25,-999.25,36.2707,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5945.5,-999.25,-999.25,-999.25,-999.25,35.7105,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5945.75,-999.25,-999.25,-999.25,-999.25,35.7105,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5946,-999.25,-999.25,-999.25,-999.25,32.6033,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5946.25,-999.25,-999.25,-999.25,-999.25,32.6033,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5946.5,-999.25,-999.25,-999.25,-999.25,31.898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5946.75,-999.25,-999.25,-999.25,-999.25,31.898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5947,-999.25,-999.25,-999.25,-999.25,34.1911,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5947.25,-999.25,-999.25,-999.25,-999.25,34.1911,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5947.5,-999.25,-999.25,-999.25,-999.25,35.4606,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5947.75,-999.25,-999.25,-999.25,-999.25,35.4606,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5948,-999.25,-999.25,-999.25,-999.25,34.9649,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5948.25,-999.25,-999.25,-999.25,-999.25,34.9649,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5948.5,-999.25,-999.25,-999.25,-999.25,31.9786,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5948.75,-999.25,-999.25,-999.25,-999.25,31.9786,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5949,-999.25,-999.25,-999.25,-999.25,29.7016,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5949.25,-999.25,-999.25,-999.25,-999.25,29.7016,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5949.5,-999.25,-999.25,-999.25,-999.25,30.4271,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5949.75,-999.25,-999.25,-999.25,-999.25,30.4271,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5950,-999.25,-999.25,-999.25,-999.25,30.8139,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5950.25,-999.25,-999.25,-999.25,-999.25,30.8139,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5950.5,-999.25,-999.25,-999.25,-999.25,28.9762,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5950.75,-999.25,-999.25,-999.25,-999.25,28.9762,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5951,-999.25,-999.25,-999.25,-999.25,27.7632,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5951.25,-999.25,-999.25,-999.25,-999.25,27.7632,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5951.5,-999.25,-999.25,-999.25,-999.25,30.4271,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5951.75,-999.25,-999.25,-999.25,-999.25,30.4271,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5952,-999.25,-999.25,-999.25,-999.25,34.7473,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5952.25,-999.25,-999.25,-999.25,-999.25,34.7473,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5952.5,-999.25,-999.25,-999.25,-999.25,37.5522,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5952.75,-999.25,-999.25,-999.25,-999.25,37.5522,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5953,-999.25,-999.25,-999.25,-999.25,37.5683,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5953.25,-999.25,-999.25,-999.25,-999.25,37.5683,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5953.5,-999.25,-999.25,-999.25,-999.25,36.8228,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5953.75,-999.25,-999.25,-999.25,-999.25,36.8228,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5954,-999.25,-999.25,-999.25,-999.25,36.0772,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5954.25,-999.25,-999.25,-999.25,-999.25,36.0772,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5954.5,-999.25,-999.25,-999.25,-999.25,35.2752,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5954.75,-999.25,-999.25,-999.25,-999.25,35.2752,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5955,-999.25,-999.25,-999.25,-999.25,33.4778,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5955.25,-999.25,-999.25,-999.25,-999.25,33.4778,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5955.5,-999.25,-999.25,-999.25,-999.25,33.0506,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5955.75,-999.25,-999.25,-999.25,-999.25,33.0506,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5956,-999.25,-999.25,-999.25,-999.25,33.7277,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5956.25,-999.25,-999.25,-999.25,-999.25,33.7277,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5956.5,-999.25,-999.25,-999.25,-999.25,34.9004,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5956.75,-999.25,-999.25,-999.25,-999.25,34.9004,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5957,-999.25,-999.25,-999.25,-999.25,35.4606,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5957.25,-999.25,-999.25,-999.25,-999.25,35.4606,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5957.5,-999.25,-999.25,-999.25,-999.25,34.9045,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5957.75,-999.25,-999.25,-999.25,-999.25,34.9045,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5958,-999.25,-999.25,-999.25,-999.25,37.516,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5958.25,-999.25,-999.25,-999.25,-999.25,37.516,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5958.5,-999.25,-999.25,-999.25,-999.25,44.1857,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5958.75,-999.25,-999.25,-999.25,-999.25,44.1857,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5959,-999.25,-999.25,-999.25,-999.25,48.7518,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5959.25,-999.25,-999.25,-999.25,-999.25,48.7518,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5959.5,-999.25,-999.25,-999.25,-999.25,48.3528,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5959.75,-999.25,-999.25,-999.25,-999.25,48.3528,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5960,-999.25,-999.25,-999.25,-999.25,46.6481,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5960.25,-999.25,-999.25,-999.25,-999.25,46.6481,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5960.5,-999.25,-999.25,-999.25,-999.25,48.5946,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5960.75,-999.25,-999.25,-999.25,-999.25,48.5946,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5961,-999.25,-999.25,-999.25,-999.25,53.1607,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5961.25,-999.25,-999.25,-999.25,-999.25,53.1607,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5961.5,-999.25,-999.25,-999.25,-999.25,56.683,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5961.75,-999.25,-999.25,-999.25,-999.25,56.683,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5962,-999.25,-999.25,-999.25,-999.25,57.5777,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5962.25,-999.25,-999.25,-999.25,-999.25,57.5777,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5962.5,-999.25,-999.25,-999.25,-999.25,57.1424,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5962.75,-999.25,-999.25,-999.25,-999.25,57.1424,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,199.9,-999.25
5963,-999.25,-999.25,-999.25,-999.25,54.1199,-999.25,-999.25,50.4239,-999.25,-999.25,-999.25,199.9,-999.25
5963.25,-999.25,-999.25,-999.25,-999.25,54.1199,-999.25,-999.25,50.4239,-999.25,-999.25,-999.25,199.9,-999.25
5963.5,-999.25,-999.25,-999.25,-999.25,47.8773,-999.25,-999.25,48.3055,-999.25,-999.25,-999.25,199.9,-999.25
5963.75,-999.25,-999.25,-999.25,-999.25,47.8773,-999.25,-999.25,48.3055,-999.25,-999.25,-999.25,199.9,-999.25
5964,-999.25,-999.25,-999.25,-999.25,42.6986,-999.25,-999.25,38.9411,-999.25,-999.25,-999.25,199.9,-999.25
5964.25,-999.25,-999.25,-999.25,-999.25,42.6986,-999.25,-999.25,38.9411,-999.25,-999.25,-999.25,199.9,-999.25
5964.5,-999.25,-999.25,-999.25,-999.25,41.1309,-999.25,-999.25,37.2123,-999.25,-999.25,-999.25,199.9,-999.25
5964.75,-999.25,-999.25,-999.25,-999.25,41.1309,-999.25,-999.25,37.2123,-999.25,-999.25,-999.25,199.9,-999.25
5965,-999.25,-999.25,-999.25,-999.25,40.4458,-999.25,-999.25,38.622,-999.25,-999.25,-999.25,199.9,-999.25
5965.25,-999.25,-999.25,-999.25,-999.25,40.4458,-999.25,-999.25,38.622,-999.25,-999.25,-999.25,199.9,-999.25
5965.5,-999.25,-999.25,-999.25,-999.25,37.6449,-999.25,-999.25,41.1574,-999.25,-999.25,-999.25,199.9,-999.25
5965.75,-999.25,-999.25,-999.25,-999.25,37.6449,-999.25,-999.25,41.1574,-999.25,-999.25,-999.25,199.9,-999.25
5966,-999.25,-999.25,-999.25,-999.25,34.7433,-999.25,-999.25,37.2775,-999.25,-999.25,-999.25,199.9,-999.25
5966.25,-999.25,-999.25,-999.25,-999.25,34.7433,-999.25,-999.25,37.2775,-999.25,-999.25,-999.25,199.9,-999.25
5966.5,-999.25,-999.25,-999.25,-999.25,32.2849,-999.25,-999.25,33.6464,-999.25,-999.25,-999.25,199.9,-999.25
5966.75,-999.25,-999.25,-999.25,-999.25,32.2849,-999.25,-999.25,33.6464,-999.25,-999.25,-999.25,199.9,-999.25
5967,-999.25,-999.25,-999.25,-999.25,29.9837,-999.25,-999.25,31.5146,-999.25,-999.25,-999.25,199.9,-999.25
5967.25,-999.25,-999.25,-999.25,-999.25,29.9837,-999.25,-999.25,31.5146,-999.25,-999.25,-999.25,199.9,-999.25
5967.5,-999.25,-999.25,-999.25,-999.25,31.1001,-999.25,-999.25,32.4801,-999.25,-999.25,-999.25,199.9,-999.25
5967.75,-999.25,-999.25,-999.25,-999.25,31.1001,-999.25,-999.25,32.4801,-999.25,-999.25,-999.25,199.9,-999.25
5968,-999.25,-999.25,-999.25,-999.25,35.0133,-999.25,-999.25,35.4731,-999.25,-999.25,-999.25,199.9,-999.25
5968.25,-999.25,-999.25,-999.25,-999.25,35.0133,-999.25,-999.25,35.4731,-999.25,-999.25,-999.25,199.9,-999.25
5968.5,-999.25,-999.25,-999.25,-999.25,43.2306,-999.25,-999.25,40.5555,-999.25,-999.25,-999.25,199.9,-999.25
5968.75,-999.25,-999.25,-999.25,-999.25,43.2306,-999.25,-999.25,40.5555,-999.25,-999.25,-999.25,199.9,-999.25
5969,-999.25,-999.25,-999.25,-999.25,52.3144,-999.25,-999.25,39.922,-999.25,-999.25,-999.25,199.9,-999.25
5969.25,-999.25,-999.25,-999.25,-999.25,52.3144,-999.25,-999.25,39.922,-999.25,-999.25,-999.25,199.9,-999.25
5969.5,-999.25,-999.25,-999.25,-999.25,55.3934,-999.25,-999.25,39.943,-999.25,-999.25,-999.25,199.9,-999.25
5969.75,-999.25,-999.25,-999.25,-999.25,55.3934,-999.25,-999.25,39.943,-999.25,-999.25,-999.25,199.9,-999.25
5970,-999.25,-999.25,-999.25,-999.25,56.7918,-999.25,-999.25,40.3037,-999.25,-999.25,-999.25,199.9,-999.25
5970.25,-999.25,-999.25,-999.25,-999.25,56.7918,-999.25,-999.25,40.3037,-999.25,-999.25,-999.25,199.9,-999.25
5970.5,-999.25,-999.25,-999.25,-999.25,56.4492,-999.25,-999.25,38.0902,-999.25,-999.25,-999.25,199.9,-999.25
5970.75,-999.25,-999.25,-999.25,-999.25,56.4492,-999.25,-999.25,38.0902,-999.25,-999.25,-999.25,199.9,-999.25
5971,-999.25,-999.25,-999.25,-999.25,52.4796,-999.25,-999.25,35.3522,-999.25,-999.25,-999.25,199.9,-999.25
5971.25,-999.25,-999.25,-999.25,-999.25,52.4796,-999.25,-999.25,35.3522,-999.25,-999.25,-999.25,199.9,-999.25
5971.5,-999.25,-999.25,-999.25,-999.25,48.4173,-999.25,-999.25,34.7304,-999.25,-999.25,-999.25,199.9,-999.25
5971.75,-999.25,-999.25,-999.25,-999.25,48.4173,-999.25,-999.25,34.7304,-999.25,-999.25,-999.25,199.9,-999.25
5972,-999.25,-999.25,-999.25,-999.25,50.0817,-999.25,-999.25,36.0447,-999.25,-999.25,-999.25,199.9,-999.25
5972.25,-999.25,-999.25,-999.25,-999.25,50.0817,-999.25,-999.25,36.0447,-999.25,-999.25,-999.25,199.9,-999.25
5972.5,-999.25,-999.25,-999.25,-999.25,54.543,-999.25,-999.25,38.8244,-999.25,-999.25,-999.25,199.9,-999.25
5972.75,-999.25,-999.25,-999.25,-999.25,54.543,-999.25,-999.25,38.8244,-999.25,-999.25,-999.25,199.9,-999.25
5973,-999.25,-999.25,-999.25,-999.25,56.4895,-999.25,-999.25,38.6246,-999.25,-999.25,-999.25,199.9,-999.25
5973.25,-999.25,-999.25,-999.25,-999.25,56.4895,-999.25,-999.25,38.6246,-999.25,-999.25,-999.25,199.9,-999.25
5973.5,-999.25,-999.25,-999.25,-999.25,57.8719,-999.25,-999.25,41.431,-999.25,-999.25,-999.25,199.9,-999.25
5973.75,-999.25,-999.25,-999.25,-999.25,57.8719,-999.25,-999.25,41.431,-999.25,-999.25,-999.25,199.9,-999.25
5974,-999.25,-999.25,-999.25,-999.25,56.5984,-999.25,-999.25,39.5763,-999.25,-999.25,-999.25,199.9,-999.25
5974.25,-999.25,-999.25,-999.25,-999.25,56.5984,-999.25,-999.25,39.5763,-999.25,-999.25,-999.25,199.9,-999.25
5974.5,-999.25,-999.25,-999.25,-999.25,51.5769,-999.25,-999.25,38.0828,-999.25,-999.25,-999.25,199.9,-999.25
5974.75,-999.25,-999.25,-999.25,-999.25,51.5769,-999.25,-999.25,38.0828,-999.25,-999.25,-999.25,199.9,-999.25
5975,-999.25,-999.25,-999.25,-999.25,47.4259,-999.25,-999.25,38.4733,-999.25,-999.25,-999.25,199.9,-999.25
5975.25,-999.25,-999.25,-999.25,-999.25,47.4259,-999.25,-999.25,38.4733,-999.25,-999.25,-999.25,199.9,-999.25
5975.5,-999.25,-999.25,-999.25,-999.25,46.7811,-999.25,-999.25,35.9264,-999.25,-999.25,-999.25,199.9,-999.25
5975.75,-999.25,-999.25,-999.25,-999.25,46.7811,-999.25,-999.25,35.9264,-999.25,-999.25,-999.25,199.9,-999.25
5976,-999.25,-999.25,-999.25,-999.25,48.4375,-999.25,-999.25,36.355,-999.25,-999.25,-999.25,199.9,-999.25
5976.25,-999.25,-999.25,-999.25,-999.25,48.4375,-999.25,-999.25,36.355,-999.25,-999.25,-999.25,199.9,-999.25
5976.5,-999.25,-999.25,-999.25,-999.25,49.8883,-999.25,-999.25,38.6584,-999.25,-999.25,-999.25,199.9,-999.25
5976.75,-999.25,-999.25,-999.25,-999.25,49.8883,-999.25,-999.25,38.6584,-999.25,-999.25,-999.25,199.9,-999.25
5977,-999.25,-999.25,-999.25,-999.25,55.0589,-999.25,-999.25,42.0103,-999.25,-999.25,-999.25,199.9,-999.25
5977.25,-999.25,-999.25,-999.25,-999.25,55.0589,-999.25,-999.25,42.0103,-999.25,-999.25,-999.25,199.9,-999.25
5977.5,-999.25,-999.25,-999.25,-999.25,64.1547,-999.25,-999.25,45.7295,-999.25,-999.25,-999.25,199.9,-999.25
5977.75,-999.25,-999.25,-999.25,-999.25,64.1547,-999.25,-999.25,45.7295,-999.25,-999.25,-999.25,199.9,-999.25
5978,-999.25,-999.25,-999.25,-999.25,70.9736,-999.25,-999.25,48.3432,-999.25,-999.25,-999.25,199.9,-999.25
5978.25,-999.25,-999.25,-999.25,-999.25,70.9736,-999.25,-999.25,48.3432,-999.25,-999.25,-999.25,199.9,-999.25
5978.5,-999.25,-999.25,-999.25,-999.25,68.9586,-999.25,-999.25,47.6165,-999.25,-999.25,-999.25,199.9,-999.25
5978.75,-999.25,-999.25,-999.25,-999.25,68.9586,-999.25,-999.25,47.6165,-999.25,-999.25,-999.25,199.9,-999.25
5979,-999.25,-999.25,-999.25,-999.25,62.0792,-999.25,-999.25,46.1669,-999.25,-999.25,-999.25,199.9,-999.25
5979.25,-999.25,-999.25,-999.25,-999.25,62.0792,-999.25,-999.25,46.1669,-999.25,-999.25,-999.25,199.9,-999.25
5979.5,-999.25,-999.25,-999.25,-999.25,58.7182,-999.25,-999.25,40.144,-999.25,-999.25,-999.25,199.9,-999.25
5979.75,-999.25,-999.25,-999.25,-999.25,58.7182,-999.25,-999.25,40.144,-999.25,-999.25,-999.25,199.9,-999.25
5980,-999.25,-999.25,-999.25,-999.25,54.1803,-999.25,-999.25,35.8887,-999.25,-999.25,-999.25,199.9,-999.25
5980.25,-999.25,-999.25,-999.25,-999.25,54.1803,-999.25,-999.25,35.8887,-999.25,-999.25,-999.25,199.9,-999.25
5980.5,-999.25,-999.25,-999.25,-999.25,47.8732,-999.25,-999.25,33.1425,-999.25,-999.25,-999.25,199.9,-999.25
5980.75,-999.25,-999.25,-999.25,-999.25,47.8732,-999.25,-999.25,33.1425,-999.25,-999.25,-999.25,199.9,-999.25
5981,-999.25,-999.25,-999.25,-999.25,41.8604,-999.25,-999.25,29.9864,-999.25,-999.25,-999.25,199.9,-999.25
5981.25,-999.25,-999.25,-999.25,-999.25,41.8604,-999.25,-999.25,29.9864,-999.25,-999.25,-999.25,199.9,-999.25
5981.5,-999.25,-999.25,-999.25,-999.25,36.178,-999.25,-999.25,28.987,-999.25,-999.25,-999.25,199.9,-999.25
5981.75,-999.25,-999.25,-999.25,-999.25,36.178,-999.25,-999.25,28.987,-999.25,-999.25,-999.25,199.9,-999.25
5982,-999.25,-999.25,-999.25,-999.25,31.3782,-999.25,-999.25,29.8044,-999.25,-999.25,-999.25,199.9,-999.25
5982.25,-999.25,-999.25,-999.25,-999.25,31.3782,-999.25,-999.25,29.8044,-999.25,-999.25,-999.25,199.9,-999.25
5982.5,-999.25,-999.25,-999.25,-999.25,29.0367,-999.25,-999.25,30.6073,-999.25,-999.25,-999.25,199.9,-999.25
5982.75,-999.25,-999.25,-999.25,-999.25,29.0367,-999.25,-999.25,30.6073,-999.25,-999.25,-999.25,199.9,-999.25
5983,-999.25,-999.25,-999.25,-999.25,29.8225,-999.25,-999.25,32.3315,-999.25,-999.25,-999.25,199.9,-999.25
5983.25,-999.25,-999.25,-999.25,-999.25,29.8225,-999.25,-999.25,32.3315,-999.25,-999.25,-999.25,199.9,-999.25
5983.5,-999.25,-999.25,-999.25,-999.25,32.0995,-999.25,-999.25,35.1386,-999.25,-999.25,-999.25,199.9,-999.25
5983.75,-999.25,3185.4102,1272.8994,-999.25,32.0995,12.7941,-999.25,35.1386,-999.25,-999.25,-999.25,199.9,-999.25
5984,-999.25,3185.4102,1272.8994,-999.25,34.2032,12.7941,-999.25,35.7154,-999.25,-999.25,-999.25,199.9,-999.25
5984.25,-999.25,3184.9634,1272.7051,-999.25,34.2032,12.7996,-999.25,35.7154,-999.25,-999.25,-999.25,199.9,-999.25
5984.5,-999.25,3184.9634,1272.7051,-999.25,38.06,12.7996,-999.25,36.96,-999.25,-999.25,-999.25,199.9,-999.25
5984.75,-999.25,3184.5168,1272.5112,-999.25,38.06,12.7955,-999.25,36.96,-999.25,-999.25,-999.25,199.9,-999.25
5985,-999.25,3184.5168,1272.5112,-999.25,42.3279,12.7955,-999.25,35.2743,-999.25,-999.25,-999.25,199.9,-999.25
5985.25,-999.25,3184.0703,1272.3173,-999.25,42.3279,12.7914,-999.25,35.2743,-999.25,-999.25,-999.25,199.9,-999.25
5985.5,-999.25,3184.0703,1272.3173,-999.25,42.6341,12.7914,-999.25,33.9738,-999.25,-999.25,-999.25,199.9,-999.25
5985.75,-999.25,3183.624,1272.1237,-999.25,42.6341,12.7831,-999.25,33.9738,-999.25,-999.25,-999.25,199.9,-999.25
5986,-999.25,3183.624,1272.1237,-999.25,39.1602,12.7831,-999.25,33.3017,-999.25,-999.25,-999.25,199.9,-999.25
5986.25,-999.25,3183.1782,1271.9307,-999.25,39.1602,12.7831,-999.25,33.3017,-999.25,-999.25,-999.25,199.9,-999.25
5986.5,-999.25,3183.1782,1271.9307,-999.25,34.4329,12.7831,-999.25,32.5638,-999.25,-999.25,-999.25,199.9,-999.25
5986.75,-999.25,3182.7327,1271.7379,-999.25,34.4329,12.7749,-999.25,32.5638,-999.25,-999.25,-999.25,199.9,-999.25
5987,-999.25,3182.7327,1271.7379,-999.25,35.646,12.7749,-999.25,30.6542,-999.25,-999.25,-999.25,199.9,-999.25
5987.25,-999.25,3182.2878,1271.5455,-999.25,35.646,12.7749,-999.25,30.6542,-999.25,-999.25,-999.25,199.9,-999.25
5987.5,-999.25,3182.2878,1271.5455,-999.25,43.2387,12.7749,-999.25,33.5265,-999.25,-999.25,-999.25,199.9,-999.25
5987.75,-999.25,3181.8428,1271.353,-999.25,43.2387,12.779,-999.25,33.5265,-999.25,-999.25,-999.25,199.9,-999.25
5988,-999.25,3181.8428,1271.353,-999.25,48.8606,12.779,-999.25,37.7925,-999.25,-999.25,-999.25,199.9,-999.25
5988.25,-999.25,3181.3972,1271.16,-999.25,48.8606,12.7859,-999.25,37.7925,-999.25,-999.25,-999.25,199.9,-999.25
5988.5,-999.25,3181.3972,1271.16,-999.25,49.1991,12.7859,-999.25,41.6231,-999.25,-999.25,-999.25,199.9,-999.25
5988.75,-999.25,3180.9512,1270.9667,-999.25,49.1991,12.7914,-999.25,41.6231,-999.25,-999.25,-999.25,199.9,-999.25
5989,-999.25,3180.9512,1270.9667,-999.25,49.6505,12.7914,-999.25,37.2393,-999.25,-999.25,-999.25,199.9,-999.25
5989.25,-999.25,3180.5049,1270.7731,-999.25,49.6505,12.7914,-999.25,37.2393,-999.25,-999.25,-999.25,199.9,-999.25
5989.5,-999.25,3180.5049,1270.7731,-999.25,49.6787,12.7914,-999.25,38.9882,-999.25,-999.25,-999.25,199.9,-999.25
5989.75,-999.25,3180.0586,1270.5795,-999.25,49.6787,12.7914,-999.25,38.9882,-999.25,-999.25,-999.25,199.9,-999.25
5990,-999.25,3180.0586,1270.5795,-999.25,46.3136,12.7914,-999.25,35.854,-999.25,-999.25,-999.25,199.9,-999.25
5990.25,-999.25,3179.6123,1270.3859,-999.25,46.3136,12.7914,-999.25,35.854,-999.25,-999.25,-999.25,199.9,-999.25
5990.5,-999.25,3179.6123,1270.3859,-999.25,43.2306,12.7914,-999.25,34.7482,-999.25,-999.25,-999.25,199.9,-999.25
5990.75,-999.25,3179.166,1270.1923,-999.25,43.2306,12.7914,-999.25,34.7482,-999.25,-999.25,-999.25,199.9,-999.25
5991,-999.25,3179.166,1270.1923,-999.25,40.7199,12.7914,-999.25,34.5764,-999.25,-999.25,-999.25,199.9,-999.25
5991.25,-999.25,3178.7197,1269.9987,-999.25,40.7199,12.7914,-999.25,34.5764,-999.25,-999.25,-999.25,199.9,-999.25
5991.5,-999.25,3178.7197,1269.9987,-999.25,38.7532,12.7914,-999.25,34.6628,-999.25,-999.25,-999.25,199.9,-999.25
5991.75,-999.25,3178.2734,1269.8051,-999.25,38.7532,12.7955,1.3002,34.6628,-999.25,-999.25,-999.25,199.9,-999.25
5992,-999.25,3178.2734,1269.8051,-999.25,37.9552,12.7955,1.3002,34.2038,-999.25,-999.25,-999.25,199.9,-999.25
5992.25,-999.25,3177.8271,1269.6112,-999.25,37.9552,12.7996,1.269,34.2038,-999.25,-999.25,-999.25,199.9,-999.25
